engine,state,task,granularity,level,metric,seed,value
check2hgi,arizona,cat,poi,L1,f1_weighted,3,0.9830573797225952
check2hgi,arizona,cat,poi,L1,mrr,3,0.9914911985397339
check2hgi,arizona,cat,poi,L1,top3_acc,3,1.0
check2hgi,arizona,cat,poi,L1,ndcg_3,3,0.9937174320220947
check2hgi,arizona,cat,poi,L1,top5_acc,3,1.0
check2hgi,arizona,cat,poi,L1,ndcg_5,3,0.9937174320220947
check2hgi,arizona,cat,poi,L1,train_acc,3,0.9811428189277649
check2hgi,arizona,cat,poi,L1,test_class_coverage,3,1.0
check2hgi,arizona,cat,poi,L0,knn10_acc,4,0.9697556254536657
check2hgi,arizona,cat,poi,L0,knn10_macro_f1,4,0.9683811995885813
check2hgi,arizona,cat,poi,L0,silhouette,4,0.4485519826412201
check2hgi,arizona,cat,poi,L0,cohesion,4,0.8644980192184448
check2hgi,arizona,cat,poi,L0,centroid_inter_sim,4,0.5379248857498169
check2hgi,arizona,cat,poi,L0,sep_ratio,4,1.6070980207829864
check2hgi,arizona,cat,poi,L1,accuracy,4,0.9777401685714722
check2hgi,arizona,cat,poi,L1,accuracy_macro,4,0.9753957390785217
check2hgi,arizona,cat,poi,L1,f1,4,0.9767706394195557
check2hgi,arizona,cat,poi,L1,f1_weighted,4,0.9777439832687378
check2hgi,arizona,cat,poi,L1,mrr,4,0.9887692332267761
check2hgi,arizona,cat,poi,L1,top3_acc,4,0.9997580647468567
check2hgi,arizona,cat,poi,L1,ndcg_3,4,0.9916002154350281
check2hgi,arizona,cat,poi,L1,top5_acc,4,1.0
check2hgi,arizona,cat,poi,L1,ndcg_5,4,0.9917044043540955
check2hgi,arizona,cat,poi,L1,train_acc,4,0.9819255471229553
check2hgi,arizona,cat,poi,L1,test_class_coverage,4,1.0
check2hgi,arizona,reg,poi,L0,n_eval,-1,20666.0
check2hgi,arizona,reg,poi,L0,label_coverage,-1,1.0
check2hgi,arizona,reg,poi,L0,knn10_acc,0,0.047895500725689405
check2hgi,arizona,reg,poi,L0,knn10_macro_f1,0,0.019406634365806034
check2hgi,arizona,reg,poi,L0,silhouette,0,-0.7234986424446106
check2hgi,arizona,reg,poi,L0,cohesion,0,0.8139041066169739
check2hgi,arizona,reg,poi,L0,centroid_inter_sim,0,0.6016486287117004
check2hgi,arizona,reg,poi,L0,sep_ratio,0,1.3527897642844666
check2hgi,arizona,reg,poi,L1,accuracy,0,0.05297532677650452
check2hgi,arizona,reg,poi,L1,accuracy_macro,0,0.011403646202534572
check2hgi,arizona,reg,poi,L1,f1,0,0.00705668143928051
check2hgi,arizona,reg,poi,L1,f1_weighted,0,0.021258026361465454
check2hgi,arizona,reg,poi,L1,mrr,0,0.09544102847576141
check2hgi,arizona,reg,poi,L1,top3_acc,0,0.09433962404727936
check2hgi,arizona,reg,poi,L1,ndcg_3,0,0.07695130258798599
check2hgi,arizona,reg,poi,L1,top5_acc,0,0.12360909581184387
check2hgi,arizona,reg,poi,L1,ndcg_5,0,0.08901634067296982
check2hgi,arizona,reg,poi,L1,train_acc,0,0.07479362189769745
check2hgi,arizona,reg,poi,L1,test_class_coverage,0,0.9451162790697675
check2hgi,arizona,reg,poi,L0,knn10_acc,1,0.04766513428502298
check2hgi,arizona,reg,poi,L0,knn10_macro_f1,1,0.014250468286095271
check2hgi,arizona,reg,poi,L0,silhouette,1,-0.7452304363250732
check2hgi,arizona,reg,poi,L0,cohesion,1,0.8143506050109863
check2hgi,arizona,reg,poi,L0,centroid_inter_sim,1,0.5929639935493469
check2hgi,arizona,reg,poi,L0,sep_ratio,1,1.3733559100890254
check2hgi,arizona,reg,poi,L1,accuracy,1,0.05250423401594162
check2hgi,arizona,reg,poi,L1,accuracy_macro,1,0.012064543443667877
check2hgi,arizona,reg,poi,L1,f1,1,0.008204149082303047
check2hgi,arizona,reg,poi,L1,f1_weighted,1,0.02177424356341362
check2hgi,arizona,reg,poi,L1,mrr,1,0.09854784607887268
check2hgi,arizona,reg,poi,L1,top3_acc,1,0.10307282954454422
check2hgi,arizona,reg,poi,L1,ndcg_3,1,0.08168506622314453
check2hgi,arizona,reg,poi,L1,top5_acc,1,0.13501088321208954
check2hgi,arizona,reg,poi,L1,ndcg_5,1,0.09484625607728958
check2hgi,arizona,reg,poi,L1,train_acc,1,0.0735785961151123
check2hgi,arizona,reg,poi,L1,test_class_coverage,1,0.9399260628465804
check2hgi,arizona,reg,poi,L0,knn10_acc,2,0.04427776433583353
check2hgi,arizona,reg,poi,L0,knn10_macro_f1,2,0.013673520367219846
check2hgi,arizona,reg,poi,L0,silhouette,2,-0.7217304706573486
check2hgi,arizona,reg,poi,L0,cohesion,2,0.8123517632484436
check2hgi,arizona,reg,poi,L0,centroid_inter_sim,2,0.6062312722206116
check2hgi,arizona,reg,poi,L0,sep_ratio,2,1.3400030656168846
check2hgi,arizona,reg,poi,L1,accuracy,2,0.05443987250328064
check2hgi,arizona,reg,poi,L1,accuracy_macro,2,0.010784940572084352
check2hgi,arizona,reg,poi,L1,f1,2,0.007442878559231758
check2hgi,arizona,reg,poi,L1,f1_weighted,2,0.022148314863443375
check2hgi,arizona,reg,poi,L1,mrr,2,0.09938646107912064
check2hgi,arizona,reg,poi,L1,top3_acc,2,0.10404064506292343
check2hgi,arizona,reg,poi,L1,ndcg_3,2,0.08348526805639267
check2hgi,arizona,reg,poi,L1,top5_acc,2,0.13307525217533112
check2hgi,arizona,reg,poi,L1,ndcg_5,2,0.09542780369520187
check2hgi,arizona,reg,poi,L1,train_acc,2,0.07443250715732574
check2hgi,arizona,reg,poi,L1,test_class_coverage,2,0.9474178403755869
check2hgi,arizona,reg,poi,L0,knn10_acc,3,0.04597144931042826
check2hgi,arizona,reg,poi,L0,knn10_macro_f1,3,0.015912496838268498
check2hgi,arizona,reg,poi,L0,silhouette,3,-0.7485715746879578
check2hgi,arizona,reg,poi,L0,cohesion,3,0.8131013512611389
check2hgi,arizona,reg,poi,L0,centroid_inter_sim,3,0.5995662808418274
check2hgi,arizona,reg,poi,L0,sep_ratio,3,1.356149231940621
check2hgi,arizona,reg,poi,L1,accuracy,3,0.05250423401594162
check2hgi,arizona,reg,poi,L1,accuracy_macro,3,0.011038357413906675
check2hgi,arizona,reg,poi,L1,f1,3,0.006962381303310394
check2hgi,arizona,reg,poi,L1,f1_weighted,3,0.019950883463025093
check2hgi,arizona,reg,poi,L1,mrr,3,0.09623000025749207
check2hgi,arizona,reg,poi,L1,top3_acc,3,0.10258892178535461
check2hgi,arizona,reg,poi,L1,ndcg_3,3,0.08106295764446259
check2hgi,arizona,reg,poi,L1,top5_acc,3,0.12872005999088287
check2hgi,arizona,reg,poi,L1,ndcg_5,3,0.09171263128519058
check2hgi,arizona,reg,poi,L1,train_acc,3,0.07343627512454987
check2hgi,arizona,reg,poi,L1,test_class_coverage,3,0.9357541899441341
check2hgi,arizona,reg,poi,L0,knn10_acc,4,0.04572949431405759
check2hgi,arizona,reg,poi,L0,knn10_macro_f1,4,0.01347340242821886
check2hgi,arizona,reg,poi,L0,silhouette,4,-0.7453330159187317
check2hgi,arizona,reg,poi,L0,cohesion,4,0.8118332028388977
check2hgi,arizona,reg,poi,L0,centroid_inter_sim,4,0.604743480682373
check2hgi,arizona,reg,poi,L0,sep_ratio,4,1.342442256546282
check2hgi,arizona,reg,poi,L1,accuracy,4,0.0604887492954731
check2hgi,arizona,reg,poi,L1,accuracy_macro,4,0.013162206625980914
check2hgi,arizona,reg,poi,L1,f1,4,0.008158574812114239
check2hgi,arizona,reg,poi,L1,f1_weighted,4,0.02628505602478981
check2hgi,arizona,reg,poi,L1,mrr,4,0.10381181538105011
check2hgi,arizona,reg,poi,L1,top3_acc,4,0.10621824115514755
check2hgi,arizona,reg,poi,L1,ndcg_3,4,0.0869649201631546
check2hgi,arizona,reg,poi,L1,top5_acc,4,0.13573674857616425
check2hgi,arizona,reg,poi,L1,ndcg_5,4,0.0991370752453804
check2hgi,arizona,reg,poi,L1,train_acc,4,0.07820393890142441
check2hgi,arizona,reg,poi,L1,test_class_coverage,4,0.9488847583643123
check2hgi,florida,cat,poi,L0,n_eval,-1,40000.0
check2hgi,florida,cat,poi,L0,label_coverage,-1,1.0
check2hgi,florida,cat,poi,L0,knn10_acc,0,0.9795
check2hgi,florida,cat,poi,L0,knn10_macro_f1,0,0.9784854371938134
check2hgi,florida,cat,poi,L0,silhouette,0,0.4500710368156433
check2hgi,florida,cat,poi,L0,cohesion,0,0.8787875175476074
check2hgi,florida,cat,poi,L0,centroid_inter_sim,0,0.6020095944404602
check2hgi,florida,cat,poi,L0,sep_ratio,0,1.459756664450505
check2hgi,florida,cat,poi,L1,accuracy,0,0.981374979019165
check2hgi,florida,cat,poi,L1,accuracy_macro,0,0.9796843528747559
check2hgi,florida,cat,poi,L1,f1,0,0.9805810451507568
check2hgi,florida,cat,poi,L1,f1_weighted,0,0.9813700914382935
check2hgi,florida,cat,poi,L1,mrr,0,0.9906041026115417
check2hgi,florida,cat,poi,L1,top3_acc,0,1.0
check2hgi,florida,cat,poi,L1,ndcg_3,0,0.9930606484413147
check2hgi,florida,cat,poi,L1,top5_acc,0,1.0
check2hgi,florida,cat,poi,L1,ndcg_5,0,0.9930606484413147
check2hgi,florida,cat,poi,L1,train_acc,0,0.982610285282135
check2hgi,florida,cat,poi,L1,test_class_coverage,0,1.0
check2hgi,florida,cat,poi,L0,knn10_acc,1,0.979
check2hgi,florida,cat,poi,L0,knn10_macro_f1,1,0.9786620476720626
check2hgi,florida,cat,poi,L0,silhouette,1,0.45500648021698
check2hgi,florida,cat,poi,L0,cohesion,1,0.8798476457595825
check2hgi,florida,cat,poi,L0,centroid_inter_sim,1,0.5980805158615112
check2hgi,florida,cat,poi,L0,sep_ratio,1,1.471119059098919
check2hgi,florida,cat,poi,L1,accuracy,1,0.981124997138977
check2hgi,florida,cat,poi,L1,accuracy_macro,1,0.980644702911377
check2hgi,florida,cat,poi,L1,f1,1,0.980584979057312
check2hgi,florida,cat,poi,L1,f1_weighted,1,0.9811263680458069
check2hgi,florida,cat,poi,L1,mrr,1,0.9905624985694885
check2hgi,florida,cat,poi,L1,top3_acc,1,1.0
check2hgi,florida,cat,poi,L1,ndcg_3,1,0.9930338263511658
check2hgi,florida,cat,poi,L1,top5_acc,1,1.0
check2hgi,florida,cat,poi,L1,ndcg_5,1,0.9930338263511658
check2hgi,florida,cat,poi,L1,train_acc,1,0.9826470613479614
check2hgi,florida,cat,poi,L1,test_class_coverage,1,1.0
check2hgi,florida,cat,poi,L0,knn10_acc,2,0.976875
check2hgi,florida,cat,poi,L0,knn10_macro_f1,2,0.9756049875914105
check2hgi,florida,cat,poi,L0,silhouette,2,0.45598500967025757
check2hgi,florida,cat,poi,L0,cohesion,2,0.8802538514137268
check2hgi,florida,cat,poi,L0,centroid_inter_sim,2,0.5965429544448853
check2hgi,florida,cat,poi,L0,sep_ratio,2,1.4755917320871714
check2hgi,florida,cat,poi,L1,accuracy,2,0.9819999933242798
check2hgi,florida,cat,poi,L1,accuracy_macro,2,0.9800572395324707
check2hgi,florida,cat,poi,L1,f1,2,0.980030357837677
check2hgi,florida,cat,poi,L1,f1_weighted,2,0.9819972515106201
check2hgi,florida,cat,poi,L1,mrr,2,0.9909791350364685
check2hgi,florida,cat,poi,L1,top3_acc,2,1.0
check2hgi,florida,cat,poi,L1,ndcg_3,2,0.9933403730392456
check2hgi,florida,cat,poi,L1,top5_acc,2,1.0
check2hgi,florida,cat,poi,L1,ndcg_5,2,0.9933403730392456
check2hgi,florida,cat,poi,L1,train_acc,2,0.9824632406234741
check2hgi,florida,cat,poi,L1,test_class_coverage,2,1.0
check2hgi,florida,cat,poi,L0,knn10_acc,3,0.979375
check2hgi,florida,cat,poi,L0,knn10_macro_f1,3,0.9786825441497345
check2hgi,florida,cat,poi,L0,silhouette,3,0.44792768359184265
check2hgi,florida,cat,poi,L0,cohesion,3,0.8782340288162231
check2hgi,florida,cat,poi,L0,centroid_inter_sim,3,0.6032096743583679
check2hgi,florida,cat,poi,L0,sep_ratio,3,1.4559349197281986
check2hgi,florida,cat,poi,L1,accuracy,3,0.9825000166893005
check2hgi,florida,cat,poi,L1,accuracy_macro,3,0.9828911423683167
check2hgi,florida,cat,poi,L1,f1,3,0.9824456572532654
check2hgi,florida,cat,poi,L1,f1_weighted,3,0.9825010299682617
check2hgi,florida,cat,poi,L1,mrr,3,0.9912291169166565
check2hgi,florida,cat,poi,L1,top3_acc,3,1.0
check2hgi,florida,cat,poi,L1,ndcg_3,3,0.9935249090194702
check2hgi,florida,cat,poi,L1,top5_acc,3,1.0
check2hgi,florida,cat,poi,L1,ndcg_5,3,0.9935249090194702
check2hgi,florida,cat,poi,L1,train_acc,3,0.9823529124259949
check2hgi,florida,cat,poi,L1,test_class_coverage,3,1.0
check2hgi,florida,cat,poi,L0,knn10_acc,4,0.974375
check2hgi,florida,cat,poi,L0,knn10_macro_f1,4,0.9724561592214204
check2hgi,florida,cat,poi,L0,silhouette,4,0.4453456401824951
check2hgi,florida,cat,poi,L0,cohesion,4,0.8785668015480042
check2hgi,florida,cat,poi,L0,centroid_inter_sim,4,0.6056858897209167
check2hgi,florida,cat,poi,L0,sep_ratio,4,1.450532060360236
check2hgi,florida,cat,poi,L1,accuracy,4,0.9777500033378601
check2hgi,florida,cat,poi,L1,accuracy_macro,4,0.9745739698410034
check2hgi,florida,cat,poi,L1,f1,4,0.975460946559906
check2hgi,florida,cat,poi,L1,f1_weighted,4,0.9777463674545288
check2hgi,florida,cat,poi,L1,mrr,4,0.9888125061988831
check2hgi,florida,cat,poi,L1,top3_acc,4,1.0
check2hgi,florida,cat,poi,L1,ndcg_3,4,0.9917391538619995
check2hgi,florida,cat,poi,L1,top5_acc,4,1.0
check2hgi,florida,cat,poi,L1,ndcg_5,4,0.9917391538619995
check2hgi,florida,cat,poi,L1,train_acc,4,0.9831985235214233
check2hgi,florida,cat,poi,L1,test_class_coverage,4,1.0
check2hgi,florida,reg,poi,L0,n_eval,-1,40000.0
check2hgi,florida,reg,poi,L0,label_coverage,-1,1.0
check2hgi,florida,reg,poi,L0,knn10_acc,0,0.048
check2hgi,florida,reg,poi,L0,knn10_macro_f1,0,0.009435938876715805
check2hgi,florida,reg,poi,L0,silhouette,0,-0.7699674963951111
check2hgi,florida,reg,poi,L0,cohesion,0,0.8602889776229858
check2hgi,florida,reg,poi,L0,centroid_inter_sim,0,0.6224375367164612
check2hgi,florida,reg,poi,L0,sep_ratio,0,1.3821290119507574
check2hgi,florida,reg,poi,L1,accuracy,0,0.030249999836087227
check2hgi,florida,reg,poi,L1,accuracy_macro,0,0.0043951629363384445
check2hgi,florida,reg,poi,L1,f1,0,0.0018153145210817456
check2hgi,florida,reg,poi,L1,f1_weighted,0,0.013118430972099304
check2hgi,florida,reg,poi,L1,mrr,0,0.05395011231303215
check2hgi,florida,reg,poi,L1,top3_acc,0,0.05324999988079071
check2hgi,florida,reg,poi,L1,ndcg_3,0,0.04356665164232254
check2hgi,florida,reg,poi,L1,top5_acc,0,0.06937500089406967
check2hgi,florida,reg,poi,L1,ndcg_5,0,0.05016619712114334
check2hgi,florida,reg,poi,L1,train_acc,0,0.03283088281750679
check2hgi,florida,reg,poi,L1,test_class_coverage,0,0.9182994454713493
check2hgi,florida,reg,poi,L0,knn10_acc,1,0.044375
check2hgi,florida,reg,poi,L0,knn10_macro_f1,1,0.007466337599160396
check2hgi,florida,reg,poi,L0,silhouette,1,-0.7663820385932922
check2hgi,florida,reg,poi,L0,cohesion,1,0.8605948090553284
check2hgi,florida,reg,poi,L0,centroid_inter_sim,1,0.6270341873168945
check2hgi,florida,reg,poi,L0,sep_ratio,1,1.3724846690383015
check2hgi,florida,reg,poi,L1,accuracy,1,0.028999999165534973
check2hgi,florida,reg,poi,L1,accuracy_macro,1,0.003644518538025477
check2hgi,florida,reg,poi,L1,f1,1,0.0009997651213780046
check2hgi,florida,reg,poi,L1,f1_weighted,1,0.012050958350300789
check2hgi,florida,reg,poi,L1,mrr,1,0.05128810927271843
check2hgi,florida,reg,poi,L1,top3_acc,1,0.051750000566244125
check2hgi,florida,reg,poi,L1,ndcg_3,1,0.04207708686590195
check2hgi,florida,reg,poi,L1,top5_acc,1,0.06362500041723251
check2hgi,florida,reg,poi,L1,ndcg_5,1,0.046950340270996094
check2hgi,florida,reg,poi,L1,train_acc,1,0.0331985279917717
check2hgi,florida,reg,poi,L1,test_class_coverage,1,0.9240552325581395
check2hgi,florida,reg,poi,L0,knn10_acc,2,0.04225
check2hgi,florida,reg,poi,L0,knn10_macro_f1,2,0.008497184491064565
check2hgi,florida,reg,poi,L0,silhouette,2,-0.7632624506950378
check2hgi,florida,reg,poi,L0,cohesion,2,0.8615096211433411
check2hgi,florida,reg,poi,L0,centroid_inter_sim,2,0.6265215873718262
check2hgi,florida,reg,poi,L0,sep_ratio,2,1.3750677367036275
check2hgi,florida,reg,poi,L1,accuracy,2,0.030249999836087227
check2hgi,florida,reg,poi,L1,accuracy_macro,2,0.003960816921376131
check2hgi,florida,reg,poi,L1,f1,2,0.0011322335340082645
check2hgi,florida,reg,poi,L1,f1_weighted,2,0.013438548892736435
check2hgi,florida,reg,poi,L1,mrr,2,0.0530829094350338
check2hgi,florida,reg,poi,L1,top3_acc,2,0.05387499928474426
check2hgi,florida,reg,poi,L1,ndcg_3,2,0.0437973216176033
check2hgi,florida,reg,poi,L1,top5_acc,2,0.06849999725818634
check2hgi,florida,reg,poi,L1,ndcg_5,2,0.049822062253952026
check2hgi,florida,reg,poi,L1,train_acc,2,0.033676471561193466
check2hgi,florida,reg,poi,L1,test_class_coverage,2,0.9187817258883249
check2hgi,florida,reg,poi,L0,knn10_acc,3,0.04775
check2hgi,florida,reg,poi,L0,knn10_macro_f1,3,0.010173256718940886
check2hgi,florida,reg,poi,L0,silhouette,3,-0.7713292837142944
check2hgi,florida,reg,poi,L0,cohesion,3,0.8603644371032715
check2hgi,florida,reg,poi,L0,centroid_inter_sim,3,0.6264904141426086
check2hgi,florida,reg,poi,L0,sep_ratio,3,1.373308222569908
check2hgi,florida,reg,poi,L1,accuracy,3,0.029999999329447746
check2hgi,florida,reg,poi,L1,accuracy_macro,3,0.004495141951301842
check2hgi,florida,reg,poi,L1,f1,3,0.0017476171487942338
check2hgi,florida,reg,poi,L1,f1_weighted,3,0.01215444691479206
check2hgi,florida,reg,poi,L1,mrr,3,0.053313929587602615
check2hgi,florida,reg,poi,L1,top3_acc,3,0.05362499877810478
check2hgi,florida,reg,poi,L1,ndcg_3,3,0.04343275725841522
check2hgi,florida,reg,poi,L1,top5_acc,3,0.06875000149011612
check2hgi,florida,reg,poi,L1,ndcg_5,3,0.049639973789453506
check2hgi,florida,reg,poi,L1,train_acc,3,0.03378676623106003
check2hgi,florida,reg,poi,L1,test_class_coverage,3,0.9250185597624351
check2hgi,florida,reg,poi,L0,knn10_acc,4,0.046625
check2hgi,florida,reg,poi,L0,knn10_macro_f1,4,0.009376891121520422
check2hgi,florida,reg,poi,L0,silhouette,4,-0.7747657895088196
check2hgi,florida,reg,poi,L0,cohesion,4,0.8616002202033997
check2hgi,florida,reg,poi,L0,centroid_inter_sim,4,0.6192499995231628
check2hgi,florida,reg,poi,L0,sep_ratio,4,1.39136087342245
check2hgi,florida,reg,poi,L1,accuracy,4,0.02850000001490116
check2hgi,florida,reg,poi,L1,accuracy_macro,4,0.003726454120379663
check2hgi,florida,reg,poi,L1,f1,4,0.0012372140772640705
check2hgi,florida,reg,poi,L1,f1_weighted,4,0.0122914407402277
check2hgi,florida,reg,poi,L1,mrr,4,0.051725730299949646
check2hgi,florida,reg,poi,L1,top3_acc,4,0.05350000038743019
check2hgi,florida,reg,poi,L1,ndcg_3,4,0.04266935586929321
check2hgi,florida,reg,poi,L1,top5_acc,4,0.06724999845027924
check2hgi,florida,reg,poi,L1,ndcg_5,4,0.048311781138181686
check2hgi,florida,reg,poi,L1,train_acc,4,0.03419117629528046
check2hgi,florida,reg,poi,L1,test_class_coverage,4,0.9216323582520766
check2hgi,georgia,cat,poi,L0,n_eval,-1,29667.0
check2hgi,georgia,cat,poi,L0,label_coverage,-1,1.0
check2hgi,georgia,cat,poi,L0,knn10_acc,0,0.9817997977755308
check2hgi,georgia,cat,poi,L0,knn10_macro_f1,0,0.9817691116795844
check2hgi,georgia,cat,poi,L0,silhouette,0,0.4817032217979431
check2hgi,georgia,cat,poi,L0,cohesion,0,0.8159102201461792
check2hgi,georgia,cat,poi,L0,centroid_inter_sim,0,0.3082849085330963
check2hgi,georgia,cat,poi,L0,sep_ratio,0,2.6466109678495213
check2hgi,georgia,cat,poi,L1,accuracy,0,0.986518383026123
check2hgi,georgia,cat,poi,L1,accuracy_macro,0,0.9867134094238281
check2hgi,georgia,cat,poi,L1,f1,0,0.9861128926277161
check2hgi,georgia,cat,poi,L1,f1_weighted,0,0.9865198731422424
check2hgi,georgia,cat,poi,L1,mrr,0,0.9932591915130615
check2hgi,georgia,cat,poi,L1,top3_acc,0,1.0
check2hgi,georgia,cat,poi,L1,ndcg_3,0,0.9950242638587952
check2hgi,georgia,cat,poi,L1,top5_acc,0,1.0
check2hgi,georgia,cat,poi,L1,ndcg_5,0,0.9950242638587952
check2hgi,georgia,cat,poi,L1,train_acc,0,0.9842363595962524
check2hgi,georgia,cat,poi,L1,test_class_coverage,0,1.0
check2hgi,georgia,cat,poi,L0,knn10_acc,1,0.9770812268284462
check2hgi,georgia,cat,poi,L0,knn10_macro_f1,1,0.9751704660085448
check2hgi,georgia,cat,poi,L0,silhouette,1,0.48060479760169983
check2hgi,georgia,cat,poi,L0,cohesion,1,0.8163830637931824
check2hgi,georgia,cat,poi,L0,centroid_inter_sim,1,0.31728440523147583
check2hgi,georgia,cat,poi,L0,sep_ratio,1,2.5730324287372004
check2hgi,georgia,cat,poi,L1,accuracy,1,0.9811257123947144
check2hgi,georgia,cat,poi,L1,accuracy_macro,1,0.9800263047218323
check2hgi,georgia,cat,poi,L1,f1,1,0.978425920009613
check2hgi,georgia,cat,poi,L1,f1_weighted,1,0.981135904788971
check2hgi,georgia,cat,poi,L1,mrr,1,0.9902819395065308
check2hgi,georgia,cat,poi,L1,top3_acc,1,1.0
check2hgi,georgia,cat,poi,L1,ndcg_3,1,0.9928133487701416
check2hgi,georgia,cat,poi,L1,top5_acc,1,1.0
check2hgi,georgia,cat,poi,L1,ndcg_5,1,0.9928133487701416
check2hgi,georgia,cat,poi,L1,train_acc,1,0.9846329092979431
check2hgi,georgia,cat,poi,L1,test_class_coverage,1,1.0
check2hgi,georgia,cat,poi,L0,knn10_acc,2,0.9809539861789989
check2hgi,georgia,cat,poi,L0,knn10_macro_f1,2,0.9811034276250473
check2hgi,georgia,cat,poi,L0,silhouette,2,0.48027780652046204
check2hgi,georgia,cat,poi,L0,cohesion,2,0.8147834539413452
check2hgi,georgia,cat,poi,L0,centroid_inter_sim,2,0.3139874339103699
check2hgi,georgia,cat,poi,L0,sep_ratio,2,2.5949556126947786
check2hgi,georgia,cat,poi,L1,accuracy,2,0.9812910556793213
check2hgi,georgia,cat,poi,L1,accuracy_macro,2,0.9804048538208008
check2hgi,georgia,cat,poi,L1,f1,2,0.9790484309196472
check2hgi,georgia,cat,poi,L1,f1_weighted,2,0.981293797492981
check2hgi,georgia,cat,poi,L1,mrr,2,0.990589439868927
check2hgi,georgia,cat,poi,L1,top3_acc,2,1.0
check2hgi,georgia,cat,poi,L1,ndcg_3,2,0.9930509924888611
check2hgi,georgia,cat,poi,L1,top5_acc,2,1.0
check2hgi,georgia,cat,poi,L1,ndcg_5,2,0.9930509924888611
check2hgi,georgia,cat,poi,L1,train_acc,2,0.9850295186042786
check2hgi,georgia,cat,poi,L1,test_class_coverage,2,1.0
check2hgi,georgia,cat,poi,L0,knn10_acc,3,0.9799426934097422
check2hgi,georgia,cat,poi,L0,knn10_macro_f1,3,0.9789742396936472
check2hgi,georgia,cat,poi,L0,silhouette,3,0.4842130243778229
check2hgi,georgia,cat,poi,L0,cohesion,3,0.8176509141921997
check2hgi,georgia,cat,poi,L0,centroid_inter_sim,3,0.3166010081768036
check2hgi,georgia,cat,poi,L0,sep_ratio,3,2.582590999633167
check2hgi,georgia,cat,poi,L1,accuracy,3,0.9816281795501709
check2hgi,georgia,cat,poi,L1,accuracy_macro,3,0.9810373783111572
check2hgi,georgia,cat,poi,L1,f1,3,0.9807254672050476
check2hgi,georgia,cat,poi,L1,f1_weighted,3,0.9816293716430664
check2hgi,georgia,cat,poi,L1,mrr,3,0.9906455278396606
check2hgi,georgia,cat,poi,L1,top3_acc,3,1.0
check2hgi,georgia,cat,poi,L1,ndcg_3,3,0.9930870532989502
check2hgi,georgia,cat,poi,L1,top5_acc,3,1.0
check2hgi,georgia,cat,poi,L1,ndcg_5,3,0.9930870532989502
check2hgi,georgia,cat,poi,L1,train_acc,3,0.9847320914268494
check2hgi,georgia,cat,poi,L1,test_class_coverage,3,1.0
check2hgi,georgia,cat,poi,L0,knn10_acc,4,0.9794370470251138
check2hgi,georgia,cat,poi,L0,knn10_macro_f1,4,0.97853270869639
check2hgi,georgia,cat,poi,L0,silhouette,4,0.4743711054325104
check2hgi,georgia,cat,poi,L0,cohesion,4,0.8147172927856445
check2hgi,georgia,cat,poi,L0,centroid_inter_sim,4,0.32032904028892517
check2hgi,georgia,cat,poi,L0,sep_ratio,4,2.5433763109669956
check2hgi,georgia,cat,poi,L1,accuracy,4,0.9831451177597046
check2hgi,georgia,cat,poi,L1,accuracy_macro,4,0.9813762903213501
check2hgi,georgia,cat,poi,L1,f1,4,0.9811357855796814
check2hgi,georgia,cat,poi,L1,f1_weighted,4,0.9831476211547852
check2hgi,georgia,cat,poi,L1,mrr,4,0.9914039969444275
check2hgi,georgia,cat,poi,L1,top3_acc,4,1.0
check2hgi,georgia,cat,poi,L1,ndcg_3,4,0.9936469793319702
check2hgi,georgia,cat,poi,L1,top5_acc,4,1.0
check2hgi,georgia,cat,poi,L1,ndcg_5,4,0.9936469793319702
check2hgi,georgia,cat,poi,L1,train_acc,4,0.9841867685317993
check2hgi,georgia,cat,poi,L1,test_class_coverage,4,1.0
check2hgi,georgia,reg,poi,L0,n_eval,-1,29667.0
check2hgi,georgia,reg,poi,L0,label_coverage,-1,1.0
check2hgi,georgia,reg,poi,L0,knn10_acc,0,0.04701718907987867
check2hgi,georgia,reg,poi,L0,knn10_macro_f1,0,0.015487772068435934
check2hgi,georgia,reg,poi,L0,silhouette,0,-0.7608076333999634
check2hgi,georgia,reg,poi,L0,cohesion,0,0.734724223613739
check2hgi,georgia,reg,poi,L0,centroid_inter_sim,0,0.4331539571285248
